Id,Name,FullText,FileName,ContentId,UserId,CreatedDate,Grade,IsClosed,ModifiedDate
1144,Solution - User 12 - Content 100,Solution - User 12 - Content 100,file_1144,100,12,2026-01-16 00:00:00+00,91,true,2026-01-16 00:00:00+00
1145,Solution - User 13 - Content 100,Solution - User 13 - Content 100,file_1145,100,13,2026-01-16 00:00:00+00,81,true,2026-01-16 00:00:00+00
1146,Solution - User 14 - Content 100,Solution - User 14 - Content 100,file_1146,100,14,2026-01-12 00:00:00+00,87,true,2026-01-12 00:00:00+00
1147,Solution - User 15 - Content 100,Solution - User 15 - Content 100,file_1147,100,15,2026-01-14 00:00:00+00,85,true,2026-01-14 00:00:00+00
1148,Solution - User 16 - Content 100,Solution - User 16 - Content 100,file_1148,100,16,2026-01-17 00:00:00+00,61,true,2026-01-17 00:00:00+00
1149,Solution - User 17 - Content 100,Solution - User 17 - Content 100,file_1149,100,17,2026-01-14 00:00:00+00,96,true,2026-01-14 00:00:00+00
1150,Solution - User 18 - Content 100,Solution - User 18 - Content 100,file_1150,100,18,2026-01-12 00:00:00+00,71,true,2026-01-12 00:00:00+00
1151,Solution - User 19 - Content 100,Solution - User 19 - Content 100,file_1151,100,19,2026-01-18 00:00:00+00,81,true,2026-01-18 00:00:00+00
1152,Solution - User 20 - Content 100,Solution - User 20 - Content 100,file_1152,100,20,2026-01-17 00:00:00+00,78,true,2026-01-17 00:00:00+00
1153,Solution - User 21 - Content 100,Solution - User 21 - Content 100,file_1153,100,21,2026-01-13 00:00:00+00,78,true,2026-01-13 00:00:00+00
1154,Solution - User 22 - Content 100,Solution - User 22 - Content 100,file_1154,100,22,2026-01-16 00:00:00+00,87,true,2026-01-16 00:00:00+00
1155,Solution - User 23 - Content 100,Solution - User 23 - Content 100,file_1155,100,23,2026-01-18 00:00:00+00,70,true,2026-01-18 00:00:00+00
1156,Solution - User 24 - Content 100,Solution - User 24 - Content 100,file_1156,100,24,2026-01-17 00:00:00+00,58,true,2026-01-17 00:00:00+00
1157,Solution - User 25 - Content 100,Solution - User 25 - Content 100,file_1157,100,25,2026-01-12 00:00:00+00,32,true,2026-01-12 00:00:00+00
1158,Solution - User 26 - Content 100,Solution - User 26 - Content 100,file_1158,100,26,2026-01-14 00:00:00+00,76,true,2026-01-14 00:00:00+00
1159,Solution - User 27 - Content 100,Solution - User 27 - Content 100,file_1159,100,27,2026-01-12 00:00:00+00,83,true,2026-01-12 00:00:00+00
1160,Solution - User 28 - Content 100,Solution - User 28 - Content 100,file_1160,100,28,2026-01-15 00:00:00+00,35,true,2026-01-15 00:00:00+00
1161,Solution - User 29 - Content 100,Solution - User 29 - Content 100,file_1161,100,29,2026-01-12 00:00:00+00,81,true,2026-01-12 00:00:00+00
1162,Solution - User 30 - Content 100,Solution - User 30 - Content 100,file_1162,100,30,2026-01-16 00:00:00+00,58,true,2026-01-16 00:00:00+00
1163,Solution - User 31 - Content 100,Solution - User 31 - Content 100,file_1163,100,31,2026-01-15 00:00:00+00,72,true,2026-01-15 00:00:00+00
1164,Solution - User 32 - Content 100,Solution - User 32 - Content 100,file_1164,100,32,2026-01-16 00:00:00+00,88,true,2026-01-16 00:00:00+00
1165,Solution - User 33 - Content 100,Solution - User 33 - Content 100,file_1165,100,33,2026-01-13 00:00:00+00,84,true,2026-01-13 00:00:00+00
1166,Solution - User 34 - Content 100,Solution - User 34 - Content 100,file_1166,100,34,2026-01-15 00:00:00+00,99,true,2026-01-15 00:00:00+00
1167,Solution - User 35 - Content 100,Solution - User 35 - Content 100,file_1167,100,35,2026-01-17 00:00:00+00,97,true,2026-01-17 00:00:00+00
1168,Solution - User 36 - Content 100,Solution - User 36 - Content 100,file_1168,100,36,2026-01-14 00:00:00+00,100,true,2026-01-14 00:00:00+00
1169,Solution - User 37 - Content 100,Solution - User 37 - Content 100,file_1169,100,37,2026-01-12 00:00:00+00,96,true,2026-01-12 00:00:00+00
1170,Solution - User 38 - Content 100,Solution - User 38 - Content 100,file_1170,100,38,2026-01-18 00:00:00+00,98,true,2026-01-18 00:00:00+00
